created_at,user.screen_name,user.name,favorite_count,retweet_count,legislator_state,keyword,label_drew,label_taegyoon,label_final,agreement
Fri Aug 28 18:40:00 +0000 2020,WillABarclay,Will Barclay,2,1,New_York,potential,0,0,0,1
Tue Jan 26 01:33:20 +0000 2021,DickSaslaw,Senator Dick Saslaw,2,0,Virginia,potential,0,0,0,1
Wed Jun 19 16:50:04 +0000 2019,BoshartDavisAg,Shelly Boshart Davis,0,21,Oregon,potential,0,0,0,1
Fri Dec 18 17:24:29 +0000 2020,rhhackett,Robert Hackett,0,0,Ohio,potential,0,0,0,1
Thu Feb 20 13:39:14 +0000 2020,MMohammedNC,Sen. Mujtaba Mohammed,0,146,North_Carolina,potential,0,0,0,1
Thu Apr 05 23:59:09 +0000 2018,DanBlueNC,Dan Blue,11,1,North_Carolina,potential,0,0,0,1
Thu Nov 12 17:54:45 +0000 2020,SenatorAument,Sen. Ryan P. Aument,0,1,Pennsylvania,potential,0,0,0,1
Fri Aug 21 22:36:28 +0000 2020,WendyENThomas,Wendy E.N Thomas NH State Rep,0,5,New_Hampshire,potential,0,0,0,1
Mon Oct 12 08:19:33 +0000 2020,ElectSamSearcy,Senator Sam Searcy,13,5,North_Carolina,potential,0,0,0,1
Wed May 22 22:36:12 +0000 2019,KrisSchultzNH,St Rep Kris Schultz,1,0,New_Hampshire,potential,0,0,0,1
Thu Apr 09 22:51:59 +0000 2020,RepLamar,Rep. London Lamar,0,59,Tennessee,#coronavirus,0,0,0,1
Wed Sep 23 14:20:00 +0000 2020,MindyForMA,Mindy Domb,0,1,Massachusetts,#coronavirus,0,0,0,1
Tue May 05 23:36:07 +0000 2020,P2Hannley,Pam Powers Hannley,1,2,Arizona,#coronavirus,0,0,0,1
Tue May 12 20:17:21 +0000 2020,RepJanel,Rep. Janel Brandtjen,0,67,Wisconsin,#coronavirus,0,0,0,1
Mon Mar 30 18:46:51 +0000 2020,RuiXuKS,Rui Xu,0,1,Kansas,#coronavirus,0,0,0,1
Thu Mar 19 17:06:51 +0000 2020,RepSainato,Rep. Chris Sainato,0,1,Pennsylvania,#coronavirus,0,0,0,1
Wed Apr 15 21:51:22 +0000 2020,LindaStewartFL,Linda Stewart,0,0,Florida,#coronavirus,0,0,0,1
Wed Mar 25 04:45:19 +0000 2020,SenOtondo,Lisa Otondo,0,159,Arizona,#coronavirus,0,0,0,1
Wed Mar 18 20:35:44 +0000 2020,SenatorPatBates,Senator Pat Bates,1,0,California,#coronavirus,0,0,0,1
Fri Mar 20 20:32:31 +0000 2020,BorrisLMiles,Texas State Senator Borris L. Miles,1,1,Texas,#coronavirus,0,0,0,1
Tue Feb 02 13:46:24 +0000 2021,proven4oklahoma,Rep. Melissa Provenzano,0,12,Oklahoma,receive,0,0,0,1
Tue Feb 25 21:03:14 +0000 2020,AngieHatton16,Angie Hatton,0,42,Kentucky,receive,0,0,0,1
Fri Apr 03 18:28:22 +0000 2020,LizBrownUS,Liz Brown,0,7,Indiana,receive,0,0,0,1
Wed Apr 26 17:26:58 +0000 2017,RepCaltagirone,Tom Caltagirone,25,14,Pennsylvania,receive,0,0,0,1
Tue Apr 07 18:25:50 +0000 2020,ChristyClarkNC,Christy Clark,0,11,North_Carolina,receive,0,0,0,1
Mon Sep 28 15:38:12 +0000 2020,RepHarris,Jordan A. Harris,4,1,Pennsylvania,receive,0,0,0,1
Mon Nov 11 01:33:07 +0000 2019,GabrielAcevero,Del. Gabriel Acevero,0,842,Maryland,receive,0,0,0,1
Fri Apr 19 13:16:12 +0000 2013,MattMorgan29A,Matt Morgan,0,0,Maryland,receive,0,0,0,1
Wed Mar 20 14:23:55 +0000 2019,GoNCRichardson,Rep Billy Richardson,0,6,North_Carolina,receive,0,0,0,1
Wed Jun 05 19:30:49 +0000 2019,DelGlennDavis,Delegate Glenn Davis,9,1,Virginia,receive,0,0,0,1
Fri Oct 09 15:25:35 +0000 2020,JazzforMaryland,Delegate Jazz Lewis,0,136,Maryland,threats,0,0,0,1
Sun Oct 25 20:32:03 +0000 2020,carterforva,Lee J. Carter,0,738,Virginia,threats,0,0,0,1
Fri Jan 29 03:50:58 +0000 2021,LivingstonLD22,David Livingston,0,669,Arizona,threats,0,0,0,1
Tue Mar 24 18:20:10 +0000 2020,SavannahLMaddox,Savannah Maddox,0,0,Kentucky,threats,0,0,0,1
Wed Jun 27 16:45:33 +0000 2018,TJShopeforAZ,T.J. Shope,0,3623,Arizona,threats,0,0,0,1
Wed May 20 16:12:03 +0000 2020,WVUFLU,Shawn Fluharty,69,7,West_Virginia,threats,0,0,0,1
Wed Dec 02 16:36:29 +0000 2020,TrammellBob,Bob Trammell,0,62,Georgia,threats,0,0,0,1
Wed Jul 10 04:10:18 +0000 2013,reptreystewart,"Rep. Harold """"""""""""""""Trey"""""""""""""""" Stewart",0,0,Maine,threats,0,0,0,1
Wed Feb 13 03:00:34 +0000 2013,LanaTheis,Lana Theis,0,0,Michigan,threats,0,0,0,1
Wed Mar 15 15:03:21 +0000 2017,sorolismn,State Representative Maria Sorolis,0,1,Kentucky,profit,0,0,0,1
Sat Sep 01 06:22:04 +0000 2018,LorenaAD80,Lorena Gonzalez,0,8,California,profit,0,0,0,1
Sun Apr 12 05:08:24 +0000 2020,saraehoward1,Sara Howard,0,20516,Nebraska,profit,0,0,0,1
Fri Mar 20 02:24:17 +0000 2020,DiegoBernalTX,Diego Bernal,0,53635,Texas,profit,0,0,0,1
Tue Jun 30 17:21:52 +0000 2020,JoeGruters,Joe Gruters,0,3004,Florida,profit,0,0,0,1
Mon Jul 15 23:45:40 +0000 2019,DebLavender,Deb Lavender,0,6,Missouri,profit,0,0,0,1
Fri Jun 12 18:40:25 +0000 2020,NebraskaMegan,Senator Megan Hunt 😷,79,3,Nebraska,profit,0,0,0,1
Mon Apr 06 17:20:18 +0000 2020,HuntForNCHouse,Rachel Hunt,0,15,North_Carolina,profit,0,0,0,1
Wed Sep 25 12:09:05 +0000 2019,RepJoeWebster,Rep. Joe Webster,1,0,Pennsylvania,profit,0,0,0,1
Tue Jan 08 07:35:08 +0000 2019,KevinMcCartyCA,Kevin McCarty,0,11,California,profit,0,0,0,1
Sun May 28 02:54:12 +0000 2017,MarieWaldron75,Marie Waldron,6,1,California,shots,0,0,0,1
Thu Nov 14 02:58:25 +0000 2019,BryanTownsendDE,Sen. Bryan Townsend,10,3,Delaware,shots,1,1,1,1
Sun Sep 06 05:47:39 +0000 2020,RCProudie,Raychel Proudie,4,1,Missouri,shots,0,0,0,1
Mon Aug 07 22:28:52 +0000 2017,ByronDonalds,Byron Donalds,21,4,Florida,shots,0,0,0,1
Tue Apr 30 22:13:13 +0000 2019,MMohammedNC,Sen. Mujtaba Mohammed,0,675,North_Carolina,shots,0,0,0,1
Fri Mar 15 20:27:38 +0000 2019,Rob_Bradley,Rob Bradley,31,2,Florida,shots,0,0,0,1
Wed Jan 13 03:37:03 +0000 2016,MartiIowa,Marti Anderson,1,0,Iowa,shots,0,0,0,1
Thu Jun 06 02:11:01 +0000 2013,BlakeMiguezLA,Blake Miguez,0,1,Louisiana,shots,0,0,0,1
Fri Dec 11 17:42:13 +0000 2020,MichelleGorelow,Assemblywoman Michelle Gorelow,5,0,Nevada,shots,1,1,1,1
Mon Apr 30 20:03:28 +0000 2018,SenatorHolmes,Senator Linda Holmes,5,1,Illinois,hpv,1,1,1,1
Tue Feb 04 04:34:45 +0000 2020,RepDietrich,Brenda Dietrich,0,5,Kansas,hpv,1,1,1,1
Wed Mar 11 22:51:36 +0000 2015,dsfrockt,David Frockt,0,3,Washington,hpv,0,0,0,1
Sun Feb 04 23:14:10 +0000 2018,JustinBoydAR,Justin Boyd 4 AR,0,213,Arkansas,hpv,0,0,0,1
Sat Apr 18 16:08:15 +0000 2015,MonicaForSenate,Monica R Martinez,0,0,New_York,hpv,0,0,0,1
Wed Jan 22 23:26:40 +0000 2020,SarahforHD134,Sarah Davis,1,0,Texas,hpv,1,1,1,1
Thu Jan 21 16:23:09 +0000 2021,tanulewicz,Teri Anulewicz,5,0,Georgia,hpv,1,1,1,1
Fri Sep 20 20:59:11 +0000 2013,RepGeranTarr,Rep. Geran Tarr,0,0,Alaska,hpv,1,1,1,1
Fri Sep 09 12:22:05 +0000 2016,bethbernsteinsc,Rep Beth Bernstein,0,1,South_Carolina,hpv,1,1,1,1
Thu Aug 21 15:47:48 +0000 2014,RepWheatley,Jake Wheatley,0,0,Pennsylvania,hpv,0,0,0,1
Fri Dec 09 20:19:51 +0000 2016,edbraunstein,Ed Braunstein,0,5,New_York,holocaust,0,0,0,1
Sun Jan 28 14:42:39 +0000 2018,RobEcklund,Rep. Rob Ecklund,0,29624,Minnesota,holocaust,0,0,0,1
Sun Feb 24 00:18:50 +0000 2019,michudall,Michelle Udall,0,3,Arizona,holocaust,0,0,0,1
Mon Jan 27 16:24:18 +0000 2020,kellyflood,Kelly Flood,0,10940,Kentucky,holocaust,0,0,0,1
Mon Apr 22 00:56:59 +0000 2019,Singer4BoCo,Jonathan Singer,9,5,Colorado,holocaust,0,0,0,1
Tue Apr 21 16:03:30 +0000 2020,BenDiamondFL,Ben Diamond,1,1,Florida,holocaust,0,0,0,1
Wed Jan 27 18:06:34 +0000 2021,nily,Nily Rozic 李羅莎,0,1,New_York,holocaust,0,0,0,1
Fri Nov 13 20:15:07 +0000 2020,KeithPerryFL,Keith Perry,0,357,Florida,holocaust,0,0,0,1
Wed Jan 27 20:59:58 +0000 2021,JohnFMcKeon,John F. McKeon,0,0,New_Jersey,holocaust,0,0,0,1
Tue Dec 04 15:29:57 +0000 2018,HannahKellyMO,Hannah Kelly,0,2,Missouri,holocaust,0,0,0,1
Sun Feb 11 23:46:36 +0000 2018,SarahforHD134,Sarah Davis,4,0,Texas,@peterhotez,0,0,0,1
Tue Dec 03 09:09:02 +0000 2019,DrPanMD,Dr. Richard Pan,1,0,California,@peterhotez,1,1,1,1
Mon Aug 17 12:36:44 +0000 2020,senatorjen,Jen Jordan,0,51,Georgia,@peterhotez,0,0,0,1
Tue May 05 18:17:47 +0000 2020,SarahforHD134,Sarah Davis,20,1,Texas,@peterhotez,0,0,0,1
Mon Oct 26 11:07:49 +0000 2020,JudithZaffirini,Judith Zaffirini,2,0,Texas,@peterhotez,0,0,0,1
Fri Mar 16 01:55:08 +0000 2018,SarahforHD134,Sarah Davis,0,10,Texas,@peterhotez,1,1,1,1
Fri Jun 26 12:13:28 +0000 2020,James_E_White,Rep. James White,0,0,Texas,@peterhotez,0,0,0,1
Sat Apr 25 17:53:23 +0000 2020,DrPanMD,Dr. Richard Pan,0,22,California,@peterhotez,1,1,1,1
Mon Sep 25 03:00:01 +0000 2017,SarahforHD134,Sarah Davis,1,0,Texas,@peterhotez,0,0,0,1
Tue Jun 12 21:38:40 +0000 2018,SarahforHD134,Sarah Davis,0,7,Texas,@peterhotez,1,1,1,1
Thu Sep 06 15:04:45 +0000 2018,ScottDibble,Scott Dibble,0,3742,Minnesota,clinics,0,0,0,1
Wed Apr 08 18:34:36 +0000 2020,BeeForGeorgia,Bee Nguyen 🐝,51,9,Georgia,clinics,0,0,0,1
Mon Dec 28 14:10:55 +0000 2020,DanaCJones,Dana Jones 😷,0,16,Maryland,clinics,0,0,0,1
Fri Feb 22 21:41:59 +0000 2019,juliefahey,Rep. Julie Fahey,4,2,Oregon,clinics,0,0,0,1
Thu May 21 23:07:44 +0000 2015,SenatorCrowder,Larry Crowder,0,1,Colorado,clinics,0,0,0,1
Thu Sep 17 17:59:15 +0000 2020,AsmMuratsuchi,Asm. Al Muratsuchi,0,38,California,clinics,1,1,1,1
Thu Jan 05 19:41:54 +0000 2017,CindyKirchhofer,Cindy Kirchhofer,8,1,Indiana,clinics,0,0,0,1
Thu Oct 15 00:42:26 +0000 2020,SenatorPeters,Senator Doug Peters,0,1,Maryland,clinics,1,1,1,1
Fri Mar 27 02:23:54 +0000 2015,ChicagoTM,Theresa Mah,0,79,Illinois,clinics,0,0,0,1
Sun Jul 21 03:06:53 +0000 2019,BryanTerry4TN,Dr. Bryan Terry,0,8,Tennessee,clinics,0,0,0,1
Fri Nov 08 12:46:30 +0000 2019,JuliaKirt,Julia Kirt,0,0,Oklahoma,studies,0,0,0,1
Wed Jan 29 03:53:39 +0000 2014,KenIvoryUT,Ken Ivory,0,0,Utah,studies,0,0,0,1
Fri Sep 20 19:43:19 +0000 2019,BenAllenCA,Ben Allen,0,1,California,studies,0,0,0,1
Tue Feb 02 20:38:52 +0000 2021,declanoscanlon,Declan O'Scanlon,0,0,New_Jersey,studies,0,0,0,1
Wed Jun 21 00:44:18 +0000 2017,LeaderTownsend,Jim Townsend,0,1,New_Mexico,studies,0,0,0,1
Sun Jun 24 13:52:04 +0000 2018,SenDTSimmons,Sen. Derrick Simmons,0,1619,Mississippi,studies,0,0,0,1
Wed Jul 18 13:27:03 +0000 2018,senator_scott,Paul Scott,0,1,Oklahoma,studies,0,0,0,1
Wed Sep 18 01:40:13 +0000 2019,CandicePierucci,Candice B. Pierucci,9,0,Utah,studies,0,0,0,1
Tue Jun 12 19:16:27 +0000 2018,EddieforTexas,Rep. Eddie Rodriguez,0,4,Texas,studies,0,0,0,1
Wed Mar 13 20:31:52 +0000 2019,briancinavt,Brian Cina,7,5,Vermont,studies,0,0,0,1
Tue Nov 10 14:31:13 +0000 2020,wardports,Gerald W.R. Ward,0,2789,New_Hampshire,polio,1,1,1,1
Tue Nov 17 16:44:40 +0000 2020,DeborahJGlick,(((Deborah Glick))),0,704,New_York,polio,1,1,1,1
Tue Nov 25 16:14:30 +0000 2014,gregrazer,Greg Razer,0,48,Missouri,polio,0,0,0,1
Sat Apr 04 03:52:42 +0000 2015,SenatorHarkins,Senator Josh Harkins,0,218,Mississippi,polio,0,0,0,1
Mon Jan 18 20:27:38 +0000 2021,MariManoogian,Mari Manoogian,0,640,Michigan,polio,1,1,1,1
Wed Jan 20 03:09:30 +0000 2021,rattijulia,Julia Ratti,0,7019,Nevada,polio,1,1,1,1
Wed Oct 05 18:35:31 +0000 2016,SteinerVicky,Vicky Steiner,0,0,North_Dakota,polio,0,0,0,1
Thu Jul 04 15:28:52 +0000 2019,mikeyoung44,Mike Young,0,22,Indiana,polio,1,1,1,1
Sat Feb 16 04:24:18 +0000 2019,lizthomsonnm,Liz Thomson,8,1,New_Mexico,polio,1,1,1,1
Fri Feb 15 15:22:37 +0000 2019,JeffreyDinowitz,Jeffrey Dinowitz,18,2,New_York,polio,1,1,1,1
Sun Feb 09 00:06:43 +0000 2020,karlabigham,Sen. Karla Bigham,7,1,Minnesota,drugs,0,0,0,1
Sun Nov 08 16:03:34 +0000 2020,tonylovasco,Rep. Tony Lovasco (MO-64),0,0,Missouri,drugs,0,0,0,1
Wed Oct 25 14:49:45 +0000 2017,ESHforOregon,Sen. Steiner Hayward,3,2,Oregon,drugs,0,0,0,1
Thu Dec 05 22:27:10 +0000 2019,JohnnyGarrett4,Johnny Garrett,1,1,Tennessee,drugs,0,0,0,1
Wed Apr 17 21:35:02 +0000 2019,Barber4StateRep,Christine Barber,4,1,Massachusetts,drugs,0,0,0,1
Mon Sep 17 01:47:16 +0000 2012,jimabeler,Jim Abeler,0,0,Minnesota,drugs,0,0,0,1
Fri Oct 20 16:39:30 +0000 2017,Cunning_Jordan,Jordan Cunningham,4,4,California,drugs,0,0,0,1
Sat Oct 27 14:20:08 +0000 2018,SenatorJohnBell,Senator John Bell,0,14,Virginia,drugs,0,0,0,1
Fri Aug 14 21:54:36 +0000 2020,DaleZornSenate,Dale W. Zorn,0,0,Michigan,drugs,0,0,0,1
Wed Nov 20 19:09:37 +0000 2019,SenShilling,Jennifer Shilling,0,1,Wisconsin,drugs,0,0,0,1
Thu Dec 05 21:14:45 +0000 2019,DrPanMD,Dr. Richard Pan,0,11,California,#measles,1,1,1,1
Mon Aug 19 14:49:43 +0000 2019,DrPanMD,Dr. Richard Pan,0,4,California,#measles,0,0,0,1
Thu Sep 12 17:33:34 +0000 2019,DrPanMD,Dr. Richard Pan,0,20,California,#measles,0,0,0,1
Mon Oct 19 04:00:01 +0000 2020,DrPanMD,Dr. Richard Pan,58,19,California,#measles,1,1,1,1
Thu Aug 29 13:08:30 +0000 2019,DrPanMD,Dr. Richard Pan,0,54,California,#measles,0,0,0,1
Tue Nov 19 17:57:31 +0000 2019,DrPanMD,Dr. Richard Pan,0,20,California,#measles,1,1,1,1
Sat Jul 20 09:46:44 +0000 2019,DrPanMD,Dr. Richard Pan,0,43,California,#measles,1,1,1,1
Thu Aug 29 00:01:27 +0000 2019,DrPanMD,Dr. Richard Pan,0,2,California,#measles,1,1,1,1
Thu Feb 19 16:56:48 +0000 2015,NMRepArmstrong,Debbie Armstrong,0,31,New_Mexico,#measles,1,1,1,1
Fri Dec 27 17:46:18 +0000 2019,ForHD65,Michelle Beckley,0,14,Texas,#measles,0,0,0,1
Tue Sep 03 15:29:25 +0000 2019,DrPanMD,Dr. Richard Pan,27,7,California,unvaccinated,1,1,1,1
Tue May 14 19:59:02 +0000 2019,KevinThomasNY,Senator Kevin Thomas,0,24,New_York,unvaccinated,1,1,1,1
Tue Oct 16 03:55:55 +0000 2018,ESHforOregon,Sen. Steiner Hayward,0,85,Oregon,unvaccinated,1,1,1,1
Tue Apr 09 21:09:13 +0000 2019,JeffreyDinowitz,Jeffrey Dinowitz,0,2,New_York,unvaccinated,1,1,1,1
Thu Mar 26 01:18:58 +0000 2020,d_ddunnn,David Dunn,0,31,Montana,unvaccinated,1,1,1,1
Mon May 04 02:21:08 +0000 2020,d_ddunnn,David Dunn,0,1940,Montana,unvaccinated,1,1,1,1
Sun Mar 10 02:54:59 +0000 2019,GregReed21234,Greg Reed,0,974,Alabama,unvaccinated,1,1,1,1
Sat Mar 30 10:48:02 +0000 2019,Adamant4Detroit,Senator Adam Hollier,4,1,Michigan,unvaccinated,1,1,1,1
Thu May 23 21:10:15 +0000 2019,DrPanMD,Dr. Richard Pan,2,0,California,unvaccinated,1,1,1,1
Thu Jun 27 16:51:06 +0000 2019,PhilSteck,Phil Steck,2,0,New_York,unvaccinated,1,1,1,1
Wed Oct 07 21:33:19 +0000 2020,rosemarybayer,Senator Rosemary Bayer,7,2,Michigan,wearing,0,0,0,1
Sat Feb 02 00:16:37 +0000 2019,jarvisdortch,Jarvis Dortch,0,1476,Mississippi,wearing,0,0,0,1
Fri Feb 26 16:36:30 +0000 2016,Sully_720,Representative Tom Sullivan,2,1,Colorado,wearing,0,0,0,1
Fri Jul 24 16:32:31 +0000 2020,derekkitchen,Senator Derek Kitchen,20,1,Utah,wearing,0,0,0,1
Mon Apr 02 16:28:06 +0000 2018,BeeForGeorgia,Bee Nguyen 🐝,44,2,Georgia,wearing,0,0,0,1
Wed Apr 08 02:44:57 +0000 2020,CandicePierucci,Candice B. Pierucci,0,31,Utah,wearing,0,0,0,1
Mon Dec 07 16:12:56 +0000 2020,BillPostOregon,Bill Post 🏝,0,6831,Oregon,wearing,0,0,0,1
Wed Jul 08 14:27:49 +0000 2020,RepAStoddard,Andrew Stoddard,0,48,Utah,wearing,0,0,0,1
Tue Jul 21 02:08:02 +0000 2020,JennMcClellanVA,Jennifer McClellan,0,36,Virginia,wearing,0,0,0,1
Sun Nov 05 00:27:50 +0000 2017,MarkSicklesVA,Mark Sickles,4,1,Virginia,wearing,0,0,0,1
Sun Mar 29 18:24:24 +0000 2020,KrizekForVA,Paul Krizek,3,0,Virginia,antivaxxers,1,1,1,1
Sat Sep 14 02:04:22 +0000 2019,bradhoylman,Senator Brad Hoylman,0,27,New_York,antivaxxers,1,1,1,1
Thu Feb 04 02:51:00 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,54,17,California,antivaxxers,1,1,1,1
Sat Mar 14 23:46:45 +0000 2020,bradhoylman,Senator Brad Hoylman,34,6,New_York,antivaxxers,1,1,1,1
Wed Jul 22 13:41:38 +0000 2020,DrPanMD,Dr. Richard Pan,0,15,California,antivaxxers,1,1,1,1
Tue Feb 02 02:02:19 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,0,21,California,antivaxxers,1,1,1,1
Wed Feb 03 18:51:56 +0000 2021,DrPanMD,Dr. Richard Pan 🇺🇸,0,42,California,antivaxxers,1,1,1,1
Mon Jun 17 16:07:43 +0000 2019,DrPanMD,Dr. Richard Pan,0,17,California,antivaxxers,1,1,1,1
Mon Dec 23 17:40:07 +0000 2019,DrPanMD,Dr. Richard Pan,0,50,California,antivaxxers,1,1,1,1
Thu May 23 21:04:03 +0000 2019,DrPanMD,Dr. Richard Pan,83,23,California,antivaxxers,1,1,1,1
Mon Feb 26 03:10:30 +0000 2018,JustinBoydAR,Justin Boyd 4 AR,0,36,Arkansas,m,0,0,0,1
Thu May 31 19:24:07 +0000 2018,tubanoiz,Mike France,0,10,Connecticut,m,0,0,0,1
Mon Aug 08 20:02:07 +0000 2016,SenLyleHillyard,Senator Lyle Hillyard,0,1,Utah,m,0,0,0,1
Mon Nov 23 05:38:47 +0000 2020,PedersenJamie,Jamie Pedersen,0,3620,Washington,m,0,0,0,1
Tue Nov 06 14:50:01 +0000 2018,Matt_Pouliot,Matt Pouliot,0,0,Maine,m,0,0,0,1
Mon May 06 23:09:21 +0000 2019,SenRonLatz,Ron Latz,7,0,Minnesota,m,0,0,0,1
Thu Sep 06 03:03:02 +0000 2018,RepPoppe,Jeanne Poppe,0,5,Minnesota,m,0,0,0,1
Thu May 10 17:12:48 +0000 2018,DavilaAssembly,Maritza Davila,0,4,New_York,m,0,0,0,1
Thu Dec 03 19:53:03 +0000 2020,GeneralRoth,Senator Richard Roth,3,0,California,m,0,0,0,1
Sat Jun 15 02:13:35 +0000 2019,realChuckOwen,Charles “Chuck” Owen,0,0,Louisiana,m,0,0,0,1
Sat Dec 28 20:46:53 +0000 2019,Cohen4AD29,Lesley Cohen,0,0,Nevada,@ameracadpeds,0,0,0,1
Fri Oct 23 03:12:54 +0000 2020,RenittaShannon,Rep. Renitta Shannon,0,10871,Georgia,@ameracadpeds,0,0,0,1
Sun Sep 08 00:53:00 +0000 2019,Evan_Low,Evan Low,0,38,California,@ameracadpeds,1,1,1,1
Sun Feb 09 23:29:29 +0000 2020,DrPanMD,Dr. Richard Pan,0,37,California,@ameracadpeds,1,1,1,1
Sat Dec 05 03:29:49 +0000 2015,KateMcGeeAZ,Kate Brophy McGee,5,1,Arizona,@ameracadpeds,0,0,0,1
Sun Sep 08 00:41:30 +0000 2019,DrPanMD,Dr. Richard Pan,0,6,California,@ameracadpeds,0,0,0,1
Wed Nov 18 18:11:33 +0000 2020,JulianCyr,Julian Cyr,0,5,Massachusetts,@ameracadpeds,0,0,0,1
Fri Feb 09 17:44:35 +0000 2018,JeffreyDinowitz,Jeffrey Dinowitz,1,1,New_York,@ameracadpeds,1,1,1,1
Sat Dec 12 18:06:54 +0000 2020,DrPanMD,Dr. Richard Pan 🇺🇸,26,3,California,@ameracadpeds,1,1,1,1
Fri Feb 07 00:38:48 +0000 2020,DrPanMD,Dr. Richard Pan,144,41,California,@ameracadpeds,1,1,1,1
Fri Aug 09 15:29:36 +0000 2019,gregrazer,Greg Razer,0,3,Missouri,breaking,0,0,0,1
Tue Oct 13 23:33:38 +0000 2020,MayorGlover,Cedric B. Glover,0,4276,Louisiana,breaking,0,0,0,1
Fri Jan 29 21:28:18 +0000 2021,DonnaHowardTX,Donna Howard,28,11,Texas,breaking,1,1,1,1
Thu Jul 09 08:55:06 +0000 2020,DavidMichel007,David Michel,0,10283,Connecticut,breaking,0,0,0,1
Thu Mar 31 16:23:47 +0000 2016,SenDennisDeBar,Dennis DeBar Jr,0,2,Mississippi,breaking,0,0,0,1
Wed Aug 31 00:28:27 +0000 2016,anitere_flores,Sen. Anitere Flores,0,53,Florida,breaking,0,0,0,1
Sat Jan 04 00:33:48 +0000 2020,ddreyer,David Dreyer,0,11,Georgia,breaking,0,0,0,1
Wed Oct 07 03:37:52 +0000 2020,SenatorNasheed,Jamilah Nasheed,0,51,Missouri,breaking,0,0,0,1
Sat Oct 05 02:15:53 +0000 2019,DavidChiu,David Chiu,8,1,California,breaking,0,0,0,1
Sat Nov 07 12:43:32 +0000 2020,SamuelWBell,Sam Bell,1,0,Rhode_Island,breaking,0,0,0,1
Wed Jan 29 15:12:27 +0000 2020,SenSantarsiero,Steve Santarsiero,0,1,Pennsylvania,preventable,0,0,0,1
Wed Dec 11 13:35:56 +0000 2019,MarjorieDecker,Marjorie Decker,0,1,Massachusetts,preventable,1,1,1,1
Thu Oct 22 14:48:45 +0000 2020,mcqueenfornm,Matthew McQueen,0,113,New_Mexico,preventable,0,0,0,1
Wed Dec 11 19:08:05 +0000 2019,laurafriedman43,Laura Friedman,0,578,California,preventable,0,0,0,1
Thu Aug 08 08:50:11 +0000 2019,RAlexAndradeFL,Alex Andrade,0,30,Florida,preventable,0,0,0,1
Thu Feb 14 17:19:55 +0000 2019,Senatorcosta,Senator Jay Costa,4,3,Pennsylvania,preventable,0,0,0,1
Mon May 06 17:55:35 +0000 2019,JeffreyDinowitz,Jeffrey Dinowitz,20,5,New_York,preventable,1,1,1,1
Fri Sep 11 23:19:58 +0000 2020,lizthomsonnm,Liz Thomson,0,4,New_Mexico,preventable,0,0,0,1
Fri Jul 03 18:32:33 +0000 2020,SenateHertzberg,Bob Hertzberg,0,89,California,preventable,0,0,0,1
Thu Apr 18 06:42:50 +0000 2019,SenSaldana,Senator Saldaña,5,0,Washington,preventable,1,1,1,1
Mon Jan 07 16:50:51 +0000 2019,RepChrisWelch,Emanuel Chris Welch,0,36,Illinois,appointment,0,0,0,1
Mon Oct 21 14:34:34 +0000 2013,michaeldembrow,Sen. Michael Dembrow,2,6,Oregon,appointment,0,0,0,1
Tue Sep 15 21:34:55 +0000 2020,senatorjacqui,Jacqueline Collins,0,0,Illinois,appointment,0,0,0,1
Tue Mar 17 18:29:37 +0000 2020,AnnaMKaplan,Senator Anna M. Kaplan,0,0,New_York,appointment,0,0,0,1
Thu May 18 18:33:53 +0000 2017,manningstl,Sen James Manning Jr,0,44,Oregon,appointment,0,0,0,1
Fri Mar 13 18:42:09 +0000 2020,RepDanFrankel,State Rep. Dan Frankel,0,0,Pennsylvania,appointment,0,0,0,1
Wed Nov 23 18:04:10 +0000 2016,joemacphoto,Joe McDonald,1,1,Minnesota,appointment,0,0,0,1
Fri Jan 29 01:27:57 +0000 2021,nwilliams23,Nicole Williams,0,11,Maryland,appointment,1,1,1,1
Tue Aug 21 21:08:50 +0000 2018,jarvisdortch,Jarvis Dortch,8,6,Mississippi,appointment,0,0,0,1
Tue Nov 10 20:38:38 +0000 2020,leslieherod,Leslie Herod,0,7,Colorado,appointment,0,0,0,1
Sat Oct 24 20:20:23 +0000 2020,JoyceWoodhouse,Joyce Woodhouse,0,12,Nevada,@joebiden,0,0,0,1
Sat Nov 07 16:56:52 +0000 2020,MichaelKGarrett,Sen. Michael Garrett,5,1,North_Carolina,@joebiden,0,0,0,1
Sat Nov 07 20:22:17 +0000 2020,MindyForMA,Mindy Domb,6,1,Massachusetts,@joebiden,0,0,0,1
Fri Jan 31 15:48:30 +0000 2020,MDonahueforIA,Molly Donahue,8,0,Iowa,@joebiden,0,0,0,1
Tue Nov 03 08:15:50 +0000 2020,DrPanMD,Dr. Richard Pan 🇺🇸,26,5,California,@joebiden,0,0,0,1
Fri Nov 13 00:59:51 +0000 2020,JoelCarterMS,"Senator Joel R. Carter, Jr.",1,0,Mississippi,@joebiden,0,0,0,1
Thu Jan 21 01:32:36 +0000 2021,repsmitty,Smitty Pignatelli,6,0,Massachusetts,@joebiden,0,0,0,1
Thu Aug 30 19:39:04 +0000 2018,DWGregoire,Danielle Gregoire,0,1168,Massachusetts,@joebiden,0,0,0,1
